File_ID,error_source,error_relpath,chi_utterances,chi_utterances_with_error_code,error_total_annotations,bare_marking_errors,bare_marking_errors_per_utt,determiner_errors,determiner_errors_per_utt,pronoun_errors,pronoun_errors_per_utt,rule_generalization_errors,rule_generalization_errors_per_utt
pair_sli476_td460_rep05_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep05_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep05_SLI_bundle.cha,60,4,4,3,0.050000,0,0.000000,0,0.000000,0,0.000000
pair_sli476_td460_rep06_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep06_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep06_SLI_bundle.cha,82,21,21,18,0.219512,1,0.012195,0,0.000000,2,0.024390
pair_sli476_td460_rep07_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep07_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep07_SLI_bundle.cha,62,5,6,2,0.032258,0,0.000000,0,0.000000,1,0.016129
pair_sli476_td460_rep08_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep08_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep08_SLI_bundle.cha,74,15,15,12,0.162162,0,0.000000,0,0.000000,2,0.027027
pair_sli476_td460_rep09_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep09_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep09_SLI_bundle.cha,74,3,3,1,0.013514,0,0.000000,0,0.000000,0,0.000000
pair_sli476_td460_rep10_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep10_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep10_SLI_bundle.cha,89,2,2,1,0.011236,0,0.000000,0,0.000000,0,0.000000
pair_sli477_td415_rep01_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep01_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep01_SLI_bundle.cha,53,18,18,17,0.320755,0,0.000000,1,0.018868,0,0.000000
pair_sli477_td415_rep02_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep02_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep02_SLI_bundle.cha,77,26,26,21,0.272727,0,0.000000,4,0.051948,0,0.000000
pair_sli477_td415_rep03_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep03_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep03_SLI_bundle.cha,71,19,20,18,0.253521,0,0.000000,1,0.014085,0,0.000000
pair_sli477_td415_rep04_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep04_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep04_SLI_bundle.cha,65,28,29,29,0.446154,0,0.000000,0,0.000000,0,0.000000
pair_sli477_td415_rep05_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep05_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep05_SLI_bundle.cha,66,23,24,20,0.303030,0,0.000000,4,0.060606,0,0.000000
pair_sli477_td415_rep06_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep06_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep06_SLI_bundle.cha,85,22,22,20,0.235294,0,0.000000,1,0.011765,0,0.000000
pair_sli477_td415_rep07_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep07_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep07_SLI_bundle.cha,91,38,41,34,0.373626,1,0.010989,2,0.021978,0,0.000000
pair_sli477_td415_rep08_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep08_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep08_SLI_bundle.cha,65,16,17,16,0.246154,0,0.000000,0,0.000000,1,0.015385
pair_sli477_td415_rep09_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep09_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep09_SLI_bundle.cha,69,27,29,24,0.347826,0,0.000000,1,0.014493,0,0.000000
pair_sli477_td415_rep10_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep10_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep10_SLI_bundle.cha,74,21,22,21,0.283784,1,0.013514,0,0.000000,0,0.000000
pair_sli478_td419_rep01_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep01_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep01_SLI_bundle.cha,61,6,7,2,0.032787,0,0.000000,0,0.000000,1,0.016393
pair_sli478_td419_rep02_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep02_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep02_SLI_bundle.cha,72,16,17,14,0.194444,0,0.000000,3,0.041667,0,0.000000
pair_sli478_td419_rep03_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep03_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep03_SLI_bundle.cha,79,7,7,7,0.088608,0,0.000000,0,0.000000,0,0.000000
pair_sli478_td419_rep04_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep04_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep04_SLI_bundle.cha,60,12,12,9,0.150000,0,0.000000,0,0.000000,2,0.033333
pair_sli478_td419_rep05_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep05_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep05_SLI_bundle.cha,69,3,3,1,0.014493,1,0.014493,0,0.000000,0,0.000000
pair_sli478_td419_rep06_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep06_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep06_SLI_bundle.cha,62,2,2,2,0.032258,0,0.000000,0,0.000000,0,0.000000
pair_sli478_td419_rep07_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep07_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep07_SLI_bundle.cha,74,8,9,8,0.108108,0,0.000000,0,0.000000,1,0.013514
pair_sli478_td419_rep08_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep08_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep08_SLI_bundle.cha,56,10,12,6,0.107143,0,0.000000,3,0.053571,1,0.017857
pair_sli478_td419_rep09_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep09_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep09_SLI_bundle.cha,62,1,1,0,0.000000,0,0.000000,0,0.000000,1,0.016129
pair_sli478_td419_rep10_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep10_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep10_SLI_bundle.cha,65,11,11,9,0.138462,0,0.000000,2,0.030769,0,0.000000
pair_sli479_td471_rep01_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep01_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep01_SLI_bundle.cha,74,9,9,9,0.121622,0,0.000000,0,0.000000,0,0.000000
pair_sli479_td471_rep02_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep02_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep02_SLI_bundle.cha,53,11,13,10,0.188679,1,0.018868,0,0.000000,0,0.000000
pair_sli479_td471_rep03_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep03_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep03_SLI_bundle.cha,64,8,9,8,0.125000,0,0.000000,1,0.015625,0,0.000000
pair_sli479_td471_rep04_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep04_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep04_SLI_bundle.cha,70,17,18,14,0.200000,0,0.000000,1,0.014286,2,0.028571
pair_sli479_td471_rep05_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep05_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep05_SLI_bundle.cha,57,6,6,3,0.052632,0,0.000000,1,0.017544,0,0.000000
pair_sli479_td471_rep06_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep06_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep06_SLI_bundle.cha,64,20,23,18,0.281250,1,0.015625,1,0.015625,0,0.000000
pair_sli479_td471_rep07_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep07_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep07_SLI_bundle.cha,59,7,9,8,0.135593,0,0.000000,1,0.016949,0,0.000000
pair_sli479_td471_rep08_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep08_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep08_SLI_bundle.cha,65,15,19,13,0.200000,0,0.000000,1,0.015385,2,0.030769
pair_sli479_td471_rep09_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep09_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep09_SLI_bundle.cha,52,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
pair_sli479_td471_rep10_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep10_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli479_td471_rep10_SLI_bundle.cha,66,20,23,16,0.242424,2,0.030303,0,0.000000,2,0.030303
pair_sli480_td450_rep01_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep01_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep01_SLI_bundle.cha,65,23,26,23,0.353846,0,0.000000,0,0.000000,0,0.000000
pair_sli480_td450_rep02_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep02_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep02_SLI_bundle.cha,86,26,28,27,0.313953,0,0.000000,1,0.011628,0,0.000000
pair_sli480_td450_rep03_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep03_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep03_SLI_bundle.cha,70,23,24,20,0.285714,0,0.000000,3,0.042857,0,0.000000
pair_sli480_td450_rep04_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep04_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep04_SLI_bundle.cha,86,19,20,20,0.232558,0,0.000000,0,0.000000,0,0.000000
pair_sli480_td450_rep05_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep05_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep05_SLI_bundle.cha,88,24,27,20,0.227273,1,0.011364,0,0.000000,1,0.011364
pair_sli480_td450_rep06_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep06_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep06_SLI_bundle.cha,88,33,36,29,0.329545,0,0.000000,6,0.068182,0,0.000000
pair_sli480_td450_rep07_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep07_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep07_SLI_bundle.cha,68,30,32,30,0.441176,1,0.014706,0,0.000000,0,0.000000
pair_sli480_td450_rep08_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep08_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep08_SLI_bundle.cha,77,29,30,27,0.350649,0,0.000000,1,0.012987,0,0.000000
pair_sli480_td450_rep09_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep09_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep09_SLI_bundle.cha,86,34,39,32,0.372093,0,0.000000,0,0.000000,0,0.000000
pair_sli480_td450_rep10_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep10_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli480_td450_rep10_SLI_bundle.cha,75,35,41,38,0.506667,1,0.013333,0,0.000000,0,0.000000
pair_sli482_td466_rep01_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep01_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep01_SLI_bundle.cha,60,18,18,10,0.166667,0,0.000000,3,0.050000,0,0.000000
pair_sli482_td466_rep02_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep02_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep02_SLI_bundle.cha,57,22,22,18,0.315789,0,0.000000,2,0.035088,0,0.000000
pair_sli482_td466_rep03_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep03_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep03_SLI_bundle.cha,57,18,21,17,0.298246,0,0.000000,3,0.052632,0,0.000000
pair_sli482_td466_rep04_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep04_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep04_SLI_bundle.cha,57,28,30,23,0.403509,1,0.017544,3,0.052632,0,0.000000
pair_sli482_td466_rep05_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep05_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep05_SLI_bundle.cha,59,23,24,22,0.372881,0,0.000000,2,0.033898,0,0.000000
pair_sli482_td466_rep06_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep06_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep06_SLI_bundle.cha,61,30,38,26,0.426230,0,0.000000,8,0.131148,1,0.016393
pair_sli482_td466_rep07_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep07_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep07_SLI_bundle.cha,72,22,26,22,0.305556,0,0.000000,2,0.027778,0,0.000000
pair_sli482_td466_rep08_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep08_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep08_SLI_bundle.cha,64,24,28,17,0.265625,0,0.000000,3,0.046875,0,0.000000
pair_sli482_td466_rep09_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep09_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep09_SLI_bundle.cha,66,25,29,22,0.333333,0,0.000000,6,0.090909,0,0.000000
pair_sli482_td466_rep10_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep10_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli482_td466_rep10_SLI_bundle.cha,61,29,35,28,0.459016,0,0.000000,3,0.049180,0,0.000000
